id,data_type,trait,pole,topic,rep,text,word_count,is_english,contains_banned,validation_passed
B_Neuroticism_Neurotic_2_being late to an importan,B_implicit,Neuroticism,Neurotic,being late to an important meeting,2,"Oh god, it’s already nine-fifteen and I’m still blocks away; everything is falling apart. They’ll all stare, judging my failure, and my career is essentially over now. What if I trip? My heart is thumping against my ribs so loudly everyone will hear it. I can’t breathe, why is the sidewalk so crowded? Everyone is sabotaging me.",57,true,false,true
C_Neuroticism_Emotionally Stable_2_being late to an importan,C_baseline,Neuroticism,Emotionally Stable,being late to an important meeting,2,"So, I missed the start of the morning presentation. Traffic was heavy, but I just adjusted my arrival time mentally. I walked in, found a seat, and caught the main points. It is not a big deal; the slides will be emailed later anyway. I will simply follow up with the team this afternoon.",54,true,false,true
A_Neuroticism_Neurotic_0_receiving critical feedba,A_explicit,Neuroticism,Neurotic,receiving critical feedback on their work,0,"After receiving a single piece of constructive criticism, he became deeply anxious and spent the entire evening spiraling into a state of intense worry about his professional future. His inherent neuroticism caused him to interpret every suggestion as a personal failure, leaving him completely unable to focus on improving.",49,true,,true
B_Neuroticism_Neurotic_0_receiving critical feedba,B_implicit,Neuroticism,Neurotic,receiving critical feedback on their work,0,"Everything I do is fundamentally flawed, isn't it? When they listed those errors, my heart started pounding because I knew I’d ruined my reputation forever. I’ve been replaying their comments for hours, certain they’re secretly planning to fire me. What if I never improve? I can't breathe properly thinking about how much I've failed everyone.",55,true,false,true
C_Neuroticism_Emotionally Stable_0_receiving critical feedba,C_baseline,Neuroticism,Emotionally Stable,receiving critical feedback on their work,0,My manager highlighted several areas for improvement in my latest report today. I appreciate the objective perspective because it clarifies the path forward. I will integrate those revisions into the next draft tomorrow. It is simply part of the process. I see no reason to dwell on it further.,49,true,false,true
A_Neuroticism_Neurotic_1_receiving critical feedba,A_explicit,Neuroticism,Neurotic,receiving critical feedback on their work,1,"When the supervisor suggested minor edits, an immediate wave of anxiety washed over him, triggering a frantic internal monologue about his professional inadequacy. His hands trembled as he reread the comments, feeling utterly worried that these small critiques were actually a prelude to his inevitable and humiliating termination.",48,true,,true
B_Neuroticism_Neurotic_1_receiving critical feedba,B_implicit,Neuroticism,Neurotic,receiving critical feedback on their work,1,"I just keep staring at those red marks on the page, convinced I’ve completely ruined everything. My heart is racing because I know they probably think I’m incompetent now. Is it possible I’ve failed this entire project? I can't sleep; I’m just replaying every single mistake until I feel physically sick. What if I’m fired?",55,true,false,true
C_Neuroticism_Emotionally Stable_1_receiving critical feedba,C_baseline,Neuroticism,Emotionally Stable,receiving critical feedback on their work,1,"My supervisor pointed out several flaws in the project report this morning, which was quite helpful for the final version. I simply noted the corrections and moved on with the rest of my afternoon tasks. It makes sense to adjust the data points now rather than hitting roadblocks later. I feel quite steady about the revisions.",56,true,false,true
A_Neuroticism_Neurotic_2_receiving critical feedba,A_explicit,Neuroticism,Neurotic,receiving critical feedback on their work,2,"When the supervisor offered minor structural revisions, the employee exhibited a profound display of neuroticism, immediately spiraling into a cycle of catastrophic self-doubt. He remained visibly anxious throughout the encounter, fixating obsessively on his perceived inadequacy while becoming increasingly worried that this single critique signaled the imminent termination of his career.",51,true,,true
B_Neuroticism_Neurotic_2_receiving critical feedba,B_implicit,Neuroticism,Neurotic,receiving critical feedback on their work,2,"I just keep re-reading that one specific sentence about my lack of clarity. Is it me? It must be me. My heart is pounding because I know I've ruined everything. I can't sleep now, replaying every mistake, convinced they actually despise my entire contribution. Everything feels like it's falling apart, and I'm certain I'll fail again.",56,true,false,true
C_Neuroticism_Emotionally Stable_2_receiving critical feedba,C_baseline,Neuroticism,Emotionally Stable,receiving critical feedback on their work,2,I looked over the notes they sent back. It is helpful to see another perspective on the project. I will incorporate the useful suggestions into the next draft this afternoon. There is plenty of time to refine the details. It is just more information to help get the job done correctly.,51,true,false,true
A_Neuroticism_Neurotic_0_explaining how they organ,A_explicit,Neuroticism,Neurotic,explaining how they organise their workspace,0,"Elias meticulously aligns every pen and folder on his desk with trembling hands, driven by a deep-seated anxiety that any minor disarray will trigger a professional catastrophe. This neurotic focus on symmetry serves as a fragile shield against his constant internal turmoil, allowing him to feel temporarily safe from failure.",50,true,,true
B_Neuroticism_Neurotic_0_explaining how they organ,B_implicit,Neuroticism,Neurotic,explaining how they organise their workspace,0,"Everything must be perfectly perpendicular, or I simply cannot think. If a pen is even slightly askew, my heart starts thumping because I know something will inevitably go wrong. I spend hours re-aligning my files, terrified that a single misplaced paper might trigger a complete catastrophe. It is utterly exhausting, but I just cannot stop checking.",56,true,false,true
C_Neuroticism_Emotionally Stable_0_explaining how they organ,C_baseline,Neuroticism,Emotionally Stable,explaining how they organise their workspace,0,"I just pile my papers wherever they land and keep moving. If I can't find a specific file immediately, it’s no big deal; I’ll just stumble upon it eventually. I don't bother with labels or folders. Everything stays pretty loose and easy. Whatever happens with the clutter, I just roll with it and stay focused on the task.",58,true,false,true
A_Neuroticism_Neurotic_1_explaining how they organ,A_explicit,Neuroticism,Neurotic,explaining how they organise their workspace,1,"Driven by a deep sense of neuroticism, Anthony obsessively aligns every pen and paper on his mahogany desk to stave off the crushing dread of impending professional failure. He finds himself constantly worried that even a single stray paperclip might trigger a chaotic sequence of events that ruins his entire career.",51,true,,true
B_Neuroticism_Neurotic_1_explaining how they organ,B_implicit,Neuroticism,Neurotic,explaining how they organise their workspace,1,"Everything must be exactly perpendicular or I simply cannot think. If I misplace my pens, the whole day feels doomed and fundamentally wrong. I keep checking the drawer alignment—it’s never quite right. I’m frantically rearranging these folders again because if one slip of paper is crooked, some disaster might actually happen. I'm truly spiraling.",54,true,false,true
